"","C09_C","C09_R","C09_S","A33_C","A33_R","A33_S","CC_AC_stat","CC_AC_df","CC_AC_p_value","CC_AC_padj","CC_CS_stat","CC_CS_df","CC_CS_p_value","CC_CS_padj","CC_CR_stat","CC_CR_df","CC_CR_p_value","CC_CR_padj","CS_CR_stat","CS_CR_df","CS_CR_p_value","CS_CR_padj","AC_AS_stat","AC_AS_df","AC_AS_p_value","AC_AS_padj","AC_AR_stat","AC_AR_df","AC_AR_p_value","AC_AR_padj","AS_AR_stat","AS_AR_df","AS_AR_p_value","AS_AR_padj"
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",-0.590482263553302,-0.19161763158805,-0.590652848478225,0.451855450038732,0.543484354565656,0.0409382255528768,-2.2519747171672,NA,0.0243238697888854,0.404219591454445,0.000381668794682971,NA,0.999695472368776,0.999994235664428,-0.907035471985333,NA,0.364388039399219,0.999996848898849,-0.91372774882508,NA,0.360859919436467,0.999920228836662,0.952576203116857,NA,0.340804839127617,0.999923386906292,-0.200621051519624,NA,0.840994895998527,0.999983542278874,-1.22378551177723,NA,0.221033151231476,0.999967687271458
"GOBP_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI",-0.33455441988313,-0.33759559153048,-0.493985935477555,0.634417041213503,0.448622134186792,-0.462931335489333,-2.09346231346781,NA,0.0363079048694955,0.422673526186183,0.356687313672914,NA,0.721325903887848,0.999994235664428,0.00691555922433832,NA,0.994482226046837,0.999996848898849,-0.358109785046654,NA,0.720261156607899,0.999920228836662,2.54410495053669,NA,0.0109558161268471,0.999923386906292,0.406807524108205,NA,0.684149360124577,0.999983542278874,-2.21985155545071,NA,0.0264288459176074,0.999967687271458
"GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",-0.500633983657801,-0.0389753642785438,-0.472029833553684,0.512636539959399,0.456728837104871,0.19170033038478,-2.18916067451485,NA,0.0285851638141027,0.40787580274157,-0.0639961202511788,NA,0.948973316068174,0.999994235664428,-1.04979220051664,NA,0.293813661954773,0.999996848898849,-0.991582685678933,NA,0.321401138861128,0.999920228836662,0.744004192318578,NA,0.456873938838702,0.999923386906292,0.122408910542656,NA,0.902575181988831,0.999983542278874,-0.645380649844756,NA,0.518680539915306,0.999967687271458
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",-0.553917994781225,-0.283898499432667,-0.389447567747729,0.381622775712295,0.457911128147448,0.306519782786706,-2.0211938115346,NA,0.0432597060813571,0.440440485666015,-0.367968995933241,NA,0.712896352402485,0.999994235664428,-0.614039154174889,NA,0.539189454056917,0.999996848898849,-0.241683522605384,NA,0.809025398182072,0.999920228836662,0.174103207242642,NA,0.861784352681577,0.999923386906292,-0.167027265927688,NA,0.86734859516902,0.999983542278874,-0.368665032004033,NA,0.712377415965612,0.999967687271458
"GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY",-0.449329216567242,0.242697857111865,-0.534628817377008,0.504521328852712,0.437629393555993,0.0665152974391145,-2.06075982484903,NA,0.039325959034948,0.433976081079738,0.190841526696393,NA,0.848649752954494,0.999994235664428,-1.57362622934504,NA,0.115573885691622,0.999996848898849,-1.77990626852142,NA,0.0750913016535991,0.999920228836662,1.01538745329204,NA,0.30992117147417,0.999923386906292,0.146457814307746,NA,0.883559990062806,0.999983542278874,-0.903699936268231,NA,0.366154532929237,0.999967687271458
"GOBP_MRNA_3_SPLICE_SITE_RECOGNITION",-0.843451129349764,-0.368358641167538,-0.665349580778435,0.702401139523874,0.574374279319092,-0.143797056229948,-3.34030044524635,NA,0.000836877999975207,0.398689631150817,-0.398527519210324,NA,0.690241377257273,0.999994235664428,-1.08050681140742,NA,0.2799165552753,0.999996848898849,-0.680099172587074,NA,0.496441668349136,0.999920228836662,1.96179080678146,NA,0.0497868444419032,0.999923386906292,0.280335866354418,NA,0.779219836115603,0.999983542278874,-1.74889368989679,NA,0.0803093975411894,0.999967687271458
"GOBP_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION",-0.624139451284236,-0.116682539160212,-0.641070693934125,0.744189869791569,0.493284057318114,-0.302845204255725,-2.95654671251054,NA,0.00311105103146057,0.398689631150817,0.0378830354198907,NA,0.969780939113407,0.999994235664428,-1.15397970712557,NA,0.248508488676258,0.999996848898849,-1.20077267926019,NA,0.229839392478296,0.999920228836662,2.42748281641755,NA,0.0152040070701982,0.999923386906292,0.549396350332106,NA,0.582733478178998,0.999983542278874,-1.93872506840189,NA,0.0525348244801694,0.999967687271458
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.529949946730229,0.0585892077308475,-0.559125623149807,0.633828816077996,0.486877894217204,0.162086207828123,-2.51442935955913,NA,0.0119225184712184,0.398689631150817,0.0652765092307287,NA,0.947953845364362,0.999994235664428,-1.33831749609375,NA,0.180792960784614,0.999996848898849,-1.41443080522615,NA,0.15723545056583,0.999920228836662,1.09364586071014,NA,0.274110327282047,0.999923386906292,0.321759246341104,NA,0.747635090423436,0.999983542278874,-0.790916127296586,NA,0.428992936698853,0.999967687271458
"GOBP_MATURATION_OF_5_8S_RRNA",-0.554232594832723,-0.0378076170567004,-0.485223950999547,0.504184349885518,0.514306654372613,0.059742108671432,-2.28672117542364,NA,0.0222121029065073,0.398689631150817,-0.154395528658727,NA,0.877297879002055,0.999994235664428,-1.1743437085714,NA,0.240257382677865,0.999996848898849,-1.02447049299865,NA,0.305613100919998,0.999920228836662,1.03030753018336,NA,0.302865665306803,0.999923386906292,-0.0221628466818623,NA,0.982318054358655,0.999983542278874,-1.1069331057388,NA,0.268322851250198,0.999967687271458
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.515635819419543,0.163311468287231,-0.612380410685952,0.587242637876465,0.481420730990191,0.0679499838640341,-2.38281089442502,NA,0.0171810176216215,0.398689631150817,0.216454791102122,NA,0.828633261267047,0.999994235664428,-1.54389907939942,NA,0.122612783169222,0.999996848898849,-1.77619121375919,NA,0.0757014059530686,0.999920228836662,1.20385578906401,NA,0.228645322252086,0.999923386906292,0.231700979156765,NA,0.816770270821141,0.999983542278874,-1.00685438373873,NA,0.314004755783293,0.999967687271458
"GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.671296567240926,0.0782730691575298,-0.573203417358827,0.617633481679366,0.530069896166179,-0.361367916347986,-2.78491340848327,NA,0.00535420194069207,0.398689631150817,-0.219478852686061,NA,0.826277051399178,0.999994235664428,-1.70456176280454,NA,0.0882761878489208,0.999996848898849,-1.49174275322163,NA,0.135766596539636,0.999920228836662,2.26966844202792,NA,0.0232277075370667,0.999923386906292,0.191727584293035,NA,0.847955597674934,0.999983542278874,-2.17086563501839,NA,0.0299413307054259,0.999967687271458
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.612652950958593,-0.182101701706643,-0.474995771053274,0.546556399046565,0.571736967823392,0.130919751456507,-2.50454591835431,NA,0.0122608689012901,0.398689631150817,-0.307989408808756,NA,0.758090391430889,0.999994235664428,-0.979096997466115,NA,0.32753205507047,0.999996848898849,-0.670661486400401,NA,0.502436203086297,0.999920228836662,0.963545730199918,NA,0.335273726515188,0.999923386906292,-0.0551343974324053,NA,0.956031392622355,0.999983542278874,-1.07348028722126,NA,0.283055678651471,0.999967687271458
"GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.6164250579078,-0.101519151444248,-0.55592630605484,0.532279042263577,0.582033469383121,0.341388265305802,-2.48184211361559,NA,0.0130705174537506,0.398689631150817,-0.135360410923027,NA,0.892326923503419,0.999994235664428,-1.17091475183286,NA,0.24163304490153,0.999996848898849,-1.04050033926082,NA,0.298107506517092,0.999920228836662,0.442540834735643,NA,0.658097887809429,0.999923386906292,-0.108940262599811,NA,0.913249871733403,0.999983542278874,-0.586039838066881,NA,0.557848743770839,0.999967687271458
"GOBP_MATURATION_OF_LSU_RRNA",-0.655616830793841,0.056396580568084,-0.5323803217239,0.583744590138206,0.478971928710699,-0.28197197391223,-2.67777640031412,NA,0.0074112675576188,0.398689631150817,-0.275731931599492,NA,0.782753968125107,0.999994235664428,-1.61914938756218,NA,0.105415124725735,0.999996848898849,-1.34816035469008,NA,0.177606812779228,0.999920228836662,2.00698761991244,NA,0.0447509812073755,0.999923386906292,0.229403266749847,NA,0.818555497361722,0.999983542278874,-1.85302859124424,NA,0.0638782607400667,0.999967687271458
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",-0.633336849504972,-0.0807816674637667,-0.639487167139042,0.574433638812845,0.551286030277855,0.130579939417262,-2.60949846376333,NA,0.00906750531934317,0.398689631150817,0.0137611400055308,NA,0.989020545379644,0.999994235664428,-1.25653444927554,NA,0.208922264034122,0.999996848898849,-1.2793495703975,NA,0.200773983891592,0.999920228836662,1.02896826249674,NA,0.303494588911466,0.999923386906292,0.050683215809088,NA,0.959577951302575,0.999983542278874,-1.02449878157327,NA,0.30559974603466,0.999967687271458
"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-0.479355856713486,-0.0877669612435428,-0.614059255970345,0.609344104502715,0.483129150718421,0.0675586639179302,-2.35217471466182,NA,0.0186640060903742,0.398689631150817,0.301380952449023,NA,0.763124017246448,0.999994235664428,-0.8904555799363,NA,0.373221309834632,0.999996848898849,-1.20512013921453,NA,0.22815692622695,0.999920228836662,1.25600881473474,NA,0.2091127742137,0.999923386906292,0.27635416291108,NA,0.782276058972236,0.999983542278874,-1.01196798209406,NA,0.311553362535766,0.999967687271458
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",-0.493352633593767,-0.124897318295108,-0.471587117154443,0.574310432823317,0.475339213025754,0.579151165659263,-2.30670793791202,NA,0.0210711074370449,0.398689631150817,-0.0486959497726087,NA,0.961161603661634,0.999994235664428,-0.837856401587917,NA,0.402111357418848,0.999996848898849,-0.793835587500228,NA,0.427291152034567,0.999920228836662,-0.011223026761979,NA,0.991045508200688,0.999923386906292,0.216700073095168,NA,0.82844209103591,0.999983542278874,0.252819646938098,NA,0.800407584740625,0.999967687271458
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.520467952431297,-0.313922272363974,-0.426257240614391,0.474308998136577,0.437886080078057,0.190143670263658,-2.14919536201963,NA,0.0316189167919347,0.41157068902056,-0.210776891756549,NA,0.833061371160212,0.999994235664428,-0.469695013474475,NA,0.638572931001157,0.999996848898849,-0.257224900538427,NA,0.797005162709712,0.999920228836662,0.658753950726007,NA,0.510053782247745,0.999923386906292,0.0797462821136303,NA,0.936439048837232,0.999983542278874,-0.603283593400446,NA,0.546320045491686,0.999967687271458
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",-0.505741040187605,0.10720974310344,-0.535097849017121,0.437603893843911,0.506512547191562,0.0597524247933758,-2.03805506935215,NA,0.0415444258505553,0.438318546990085,0.0656810253674675,NA,0.947631779351044,0.999994235664428,-1.39382057119643,NA,0.163371794526212,0.999996848898849,-1.47073381549988,NA,0.141363117410878,0.999920228836662,0.875921666753342,NA,0.381072619842103,0.999923386906292,-0.150873341823308,NA,0.880075629880844,0.999983542278874,-1.08792566731131,NA,0.276627923917757,0.999967687271458
"GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING",-0.59449951471628,0.182059936707633,-0.645645320791028,0.488384711906802,0.55740694296884,0.295333269163454,-2.33959688370173,NA,0.0193045638748351,0.398689631150817,0.114436092016148,NA,0.908892104617805,0.999994235664428,-1.76590218601909,NA,0.0774122604042057,0.999996848898849,-1.8953121516812,NA,0.0580510592292047,0.999920228836662,0.44754096934795,NA,0.654484513873193,0.999923386906292,-0.151125642599195,NA,0.879876604939086,0.999983542278874,-0.638213622180254,NA,0.523334630943252,0.999967687271458
"GOBP_RRNA_5_END_PROCESSING",-0.584568876487203,-0.387375412816953,-0.585068895309149,0.661944251479009,0.494266303101771,0.194436711975043,-2.6932398071219,NA,0.00707613528089141,0.398689631150817,0.00111874486707314,NA,0.999107370929286,0.999994235664428,-0.448441989564085,NA,0.653834243566899,0.999996848898849,-0.452702830631318,NA,0.650762741020926,0.999920228836662,1.08384165521032,NA,0.278435012391848,0.999923386906292,0.367146316244484,NA,0.713509880605049,0.999983542278874,-0.730133801873331,NA,0.465308401556191,0.999967687271458
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",-0.683222630979383,-0.576536959572557,-0.677528049722244,0.57176663597068,0.685579142789106,0.314832500915125,-2.71155436585615,NA,0.00669685581542767,0.398689631150817,-0.0127417743054481,NA,0.989833810090113,0.999994235664428,-0.242636086875975,NA,0.808287323136897,0.999996848898849,-0.231280459059518,NA,0.81709692659458,0.999920228836662,0.595652936128156,NA,0.551407105069776,0.999923386906292,-0.249209410898076,NA,0.803198800192748,0.999983542278874,-0.902903376859631,NA,0.366577178280694,0.999967687271458
"GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",-0.633432722761154,-0.317326232365431,-0.451942077606271,0.475102809899199,0.474908712949824,-0.000256819272615116,-2.39503383287567,NA,0.016618831718198,0.398689631150817,-0.406061375125079,NA,0.684697504897718,0.999994235664428,-0.718863752649292,NA,0.472224872010939,0.999996848898849,-0.30824547951393,NA,0.75789554843916,0.999920228836662,1.10197032466566,NA,0.27047457305516,0.999923386906292,0.000424969657695354,NA,0.999660923281521,0.999983542278874,-1.15708487125108,NA,0.247237687030062,0.999967687271458
"GOBP_PSEUDOURIDINE_SYNTHESIS",-0.495033366335497,-0.0216677693956015,-0.603304541859116,0.562481945221942,0.427525861279263,0.18391116419331,-2.28477711776863,NA,0.0223259000447983,0.39913705852585,0.242242480603535,NA,0.808592280306513,0.999994235664428,-1.07641093408118,NA,0.281743514445027,0.999996848898849,-1.33183938362089,NA,0.182912973270199,0.999920228836662,0.877626392742868,NA,0.380146501582563,0.999923386906292,0.29548594288421,NA,0.767622689162837,0.999983542278874,-0.593230141023396,NA,0.553027143697836,0.999967687271458
"GOBP_HISTAMINE_METABOLIC_PROCESS",0.700188849888828,0.767001298721309,0.312843373185142,-0.49421270998161,-0.425708097443278,-0.027634092620161,2.5806334970059,NA,0.0098619218327852,0.398689631150817,0.866664178033016,NA,0.386126038238033,0.999994235664428,-0.151957511267752,NA,0.879220447490993,0.999996848898849,-1.0400053717999,NA,0.298337404962882,0.999920228836662,-1.08160348301768,NA,0.279428756193688,0.999923386906292,-0.149985303185381,NA,0.88077621045149,0.999983542278874,0.969339996617675,NA,0.332375579620593,0.999967687271458
"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",-0.4764300963878,0.339122571648523,-0.499979046057502,0.702747127870845,0.524627913771554,0.0133331914604714,-2.54772494710972,NA,0.0108427923133686,0.398689631150817,0.05268614559049,NA,0.957981977911081,0.999994235664428,-1.85454418849326,NA,0.0636613443988289,0.999996848898849,-1.92136038224535,NA,0.0546862895453041,0.999920228836662,1.59830241672408,NA,0.10997568982974,0.999923386906292,0.390016400781447,NA,0.696524419320938,0.999983542278874,-1.24508180104654,NA,0.21310168302361,0.999967687271458
"GOBP_INNER_CELL_MASS_CELL_PROLIFERATION",-0.548080822708122,-0.182905149817038,-0.3113785275574,0.527416535178869,0.237073062113796,0.415431287607452,-2.32363338397543,NA,0.0201451515952812,0.398689631150817,-0.529566265037331,NA,0.596412689170441,0.999994235664428,-0.830415113555084,NA,0.406304123467711,0.999996848898849,-0.294166769572687,NA,0.768630471843918,0.999920228836662,0.259618162046797,NA,0.795158325306866,0.999923386906292,0.635681376108478,NA,0.52498411758707,0.999983542278874,0.434324826151054,NA,0.664052578256725,0.999967687271458
"GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",0.427079002174354,0.176634272348937,0.352078727800302,-0.588407837995968,-0.443943712214924,-0.175860104544758,2.19395658707243,NA,0.0282385306837372,0.40787580274157,0.167797103621664,NA,0.86674290116836,0.999994235664428,0.569499358395717,NA,0.569017306012814,0.999996848898849,0.401718963270155,NA,0.687890866884404,0.999920228836662,-0.956381113849192,NA,0.338879722850999,0.999923386906292,-0.316300559200763,NA,0.751774386746409,0.999983542278874,0.652811229447795,NA,0.513877983268732,0.999967687271458
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",0.379939934949939,0.33856369783219,0.050446000964983,-0.591524507754806,-0.719876028932691,-0.49005017631856,2.09882867714163,NA,0.0358320059140098,0.419700803419937,0.737139184235979,NA,0.461037712380468,0.999994235664428,0.094087910680569,NA,0.925039323657619,0.999996848898849,-0.659694137420688,NA,0.509450129613703,0.999920228836662,-0.235253199255466,NA,0.814012217361687,0.999923386906292,0.281042783830256,NA,0.778677584941889,0.999983542278874,0.559730797412764,NA,0.575663072354598,0.999967687271458
"GOBP_POSITIVE_REGULATION_OF_HEART_RATE_BY_EPINEPHRINE_NOREPINEPHRINE",0.342909317652143,0.280544586466517,-0.0784527867286214,-0.669222766123894,-0.697549466568943,-0.0875259218553509,2.18672125674421,NA,0.0287628788637763,0.40787580274157,0.942657053214852,NA,0.345856347136711,0.999994235664428,0.141812982809268,NA,0.887227728917315,0.999996848898849,-0.821978266122643,NA,0.411089266578709,0.999920228836662,-1.34853411140428,NA,0.17748665645335,0.999923386906292,0.0620259692478866,NA,0.950542151344165,0.999983542278874,1.48558026974584,NA,0.137390177017162,0.999967687271458
"GOBP_RENIN_SECRETION_INTO_BLOOD_STREAM",0.656085732695741,0.661240546681502,0.482179175397901,-0.568859195172594,-0.261446197480532,-0.22932585567579,2.64663275174987,NA,0.00812975888585802,0.398689631150817,0.389114348769638,NA,0.697191559514542,0.999994235664428,-0.0117234895568082,NA,0.990646222948556,0.999996848898849,-0.41004582876816,NA,0.68177232955695,0.999920228836662,-0.787116576667262,NA,0.431213626397629,0.999923386906292,-0.673050634155496,NA,0.500915078457663,0.999983542278874,0.0782140441280647,NA,0.937657790642435,0.999967687271458
"GOBP_INHIBITION_OF_NEUROEPITHELIAL_CELL_DIFFERENTIATION",-0.749793704215467,-0.584828313014545,-0.111167633194343,0.703652932452622,0.544332115609432,0.726055826868459,-3.14053098516938,NA,0.00168641867051114,0.398689631150817,-1.42883838326824,NA,0.153050690628626,0.999994235664428,-0.375191502349932,NA,0.707518049520591,0.999996848898849,1.08462959640961,NA,0.278085741200636,0.999920228836662,-0.0519450231146623,NA,0.958572499420357,0.999923386906292,0.348856551782446,NA,0.727197005012216,0.999983542278874,0.442596373524433,NA,0.658057708312602,0.999967687271458
"GOBP_TRNA_WOBBLE_BASE_MODIFICATION",-0.618732228501701,-0.0116205746988761,-0.434509974715193,0.454617502686839,0.48519673714236,-0.246731996025911,-2.31899420357667,NA,0.0203953506223881,0.398689631150817,-0.412169922852394,NA,0.680214880837014,0.999994235664428,-1.38058615428964,NA,0.167406242915776,0.999996848898849,-0.96829842065677,NA,0.332895353311603,0.999920228836662,1.6258698952025,NA,0.103977335541932,0.999923386906292,-0.0669521947825229,NA,0.946619760791681,0.999983542278874,-1.78236594360686,NA,0.0746895754295355,0.999967687271458
"GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION",-0.601010164712364,0.161664572629167,-0.474778256061526,0.412955533358365,0.489466599823274,-0.112225311343054,-2.19066512935353,NA,0.0284760342732889,0.40787580274157,-0.282425996649006,NA,0.77761688356731,0.999994235664428,-1.73432987597336,NA,0.0828595694407354,0.999996848898849,-1.45728658049499,NA,0.145037289556434,0.999920228836662,1.21744957411823,NA,0.223433211116224,0.999923386906292,-0.167517069365395,NA,0.866963217885479,0.999983542278874,-1.46520149426087,NA,0.14286595204924,0.999967687271458
"GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION",-0.477072043170456,0.0722314308276115,-0.531222417788525,0.584271488769818,0.536405664707622,-0.0454544181253577,-2.29305318048377,NA,0.0218449434232672,0.398689631150817,0.121151683824569,NA,0.903570892853414,0.999994235664428,-1.24908156999263,NA,0.211635240745656,0.999996848898849,-1.38176647101171,NA,0.167043417131221,0.999920228836662,1.45986530568,NA,0.144327096026454,0.999923386906292,0.104805270806088,NA,0.916530327588076,0.999983542278874,-1.41692453469293,NA,0.156504992429242,0.999967687271458
